Personal or Business,Business Number,Vehicle Type,Standard or Express,Platform,Cancel Reason,Cancelled by,Placement Day,Placement Time,Confirmation Day,Confirmation Time,Cancellation Day,Cancellation Time,Distance (KM),Pickup Lat,Pickup Long,scheduled
Business,20680,Bike,Express,ios,My order is not ready.,Customer,5,11:44:16,5,11:46:04,5,11:46:15,23,-1.2993826,36.7575807,OnDemAND
Business,17968,Bike,Express,desktop,My order is not ready.,Customer,5,13:56:03,,,5,13:56:31,5,-1.3036210,36.8357950,OnDemAND
Personal,,Bike,Standard,android,My order is not ready.,Customer,5,9:47:33,5,11:01:13,5,11:15:26,17,-1.2986407,36.8342095,OnDemAND
Business,31204,Bike,Express,desktop,My order is not ready.,Customer,5,13:01:43,,,5,13:02:01,7,-1.2645390,36.7929230,OnDemAND
Personal,,Bike,Express,android,My order is not ready.,Customer,5,10:28:03,5,10:29:27,5,10:35:18,13,-1.2645177,36.8029828,OnDemAND
Business,39448,Bike,Express,android,I placed the wrong locations.,Customer,5,15:20:30,,,5,15:21:00,15,-1.2585638,36.8024399,OnDemAND
Personal,,Bike,Express,android,I placed the wrong locations.,Customer,5,18:53:17,,,5,18:53:27,17,-1.2647632,36.8347321,OnDemAND
Business,29236,Bike,Express,desktop,My order is not ready.,Customer,5,16:37:08,,,5,16:41:36,12,-1.3029441,36.7480804,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,19:43:32,,,5,19:44:53,16,-1.2689307,36.8831649,OnDemAND
Business,60292,Bike,Standard,desktop,Delay,Staff,5,11:33:27,,,5,18:13:13,19,-1.2814890,36.8264900,OnDemAND
Personal,,Bike,Standard,android,I placed the wrong locations.,Customer,5,7:49:51,5,8:15:26,5,9:34:02,14,-1.2984958,36.8932641,OnDemAND
Business,48028,Bike,Standard,desktop,I placed the wrong locations.,Customer,5,16:31:40,,,5,16:32:36,4,-1.3032062,36.8310410,OnDemAND
Business,17968,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,15:01:14,,,5,15:17:58,14,-1.3070210,36.8359950,OnDemAND
Business,39448,Bike,Express,android,I placed the wrong locations.,Customer,5,19:07:29,,,5,19:08:12,15,-1.2610666,36.8015369,OnDemAND
Business,29068,Bike,Standard,API,Customer error,Staff,5,9:02:08,5,9:15:42,5,9:45:16,17,-1.3343140,36.8869410,OnDemAND
Personal,,Bike,Express,android,I placed the wrong locations.,Customer,5,9:52:43,5,9:54:46,5,10:10:13,12,-1.3315725,36.8638177,OnDemAND
Business,31348,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,15:51:06,,,5,15:52:17,5,-1.3053062,36.8221410,OnDemAND
Personal,,Bike,Standard,ios,The driver is too far away.,Customer,5,17:07:01,5,17:38:39,5,17:42:01,9,-1.2727450,36.8430293,OnDemAND
Business,20680,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,9:41:05,5,9:41:35,5,11:06:01,12,-1.2948292,36.7842569,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,15:02:07,,,5,15:20:17,10,-1.2300757,36.8795721,OnDemAND
Business,20680,Bike,Express,desktop,My order is not ready.,Customer,5,13:51:39,5,13:56:18,5,14:06:29,12,-1.2855012,36.8245962,OnDemAND
Business,23656,Bike,Express,desktop,I placed the wrong locations.,Customer,5,14:59:15,5,15:00:03,5,15:03:49,23,-1.2530732,36.8101796,OnDemAND
Personal,,Bike,Express,ios,The driver is too far away.,Customer,5,18:03:02,,,5,18:03:14,3,-1.2866963,36.8276086,OnDemAND
Business,10108,Bike,Express,desktop,No Partner,Staff,5,14:18:19,,,5,14:23:48,7,-1.2801639,36.8230454,OnDemAND
Personal,,Bike,Standard,ios,No driver has been allocated to my request.,Customer,5,15:25:59,,,5,15:29:42,8,-1.2912327,36.7655197,OnDemAND
Personal,,Bike,Standard,android,No Partner,Staff,5,17:28:57,,,6,3:00:30,15,-1.2874890,36.8266900,OnDemAND
Personal,,Bike,Express,android,The driver is too far away.,Customer,5,10:42:12,,,5,10:43:17,3,-1.2925270,36.8294512,OnDemAND
Personal,,Bike,Standard,ios,No driver has been allocated to my request.,Customer,5,19:01:22,,,5,20:28:37,24,-1.3959198,36.7464534,OnDemAND
Personal,,Bike,Standard,android,The driver is too far away.,Customer,5,8:55:25,5,9:18:01,5,12:38:07,6,-1.2622959,36.7985440,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,13:29:15,,,5,13:31:47,15,-1.2494330,36.7292230,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,11:56:01,,,5,11:58:38,7,-1.2663846,36.8088022,OnDemAND
Personal,,Bike,Express,ios,I placed the wrong locations.,Customer,5,13:30:38,,,5,13:30:44,13,-1.2851095,36.8206134,OnDemAND
Business,20680,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,10:16:50,5,10:25:20,5,10:30:25,6,-1.2806812,36.8185142,OnDemAND
Personal,,Bike,Standard,android,My order is not ready.,Customer,5,13:53:45,,,5,13:53:51,18,-1.2180148,36.8893827,OnDemAND
Business,20680,Bike,Express,desktop,My order is not ready.,Customer,5,17:09:22,5,17:14:14,5,17:15:41,15,-1.2886800,36.8211312,OnDemAND
Business,31348,Bike,Express,desktop,No Partner,Staff,5,14:19:07,,,6,3:00:30,4,-1.2822708,36.8307093,OnDemAND
Business,29236,Bike,Standard,desktop,My order is not ready.,Customer,5,13:44:01,5,14:42:27,5,15:41:25,11,-1.3154113,36.8305563,OnDemAND
Personal,,Bike,Standard,android,The driver is too far away.,Customer,5,17:33:49,5,17:51:42,5,19:02:21,20,-1.2549458,36.7780224,OnDemAND
Personal,,Bike,Express,android,No driver has been allocated to my request.,Customer,5,14:16:55,,,5,14:19:02,15,-1.2933604,36.8335242,OnDemAND
Business,29236,Bike,Express,desktop,I placed the wrong locations.,Customer,5,11:03:35,5,11:04:56,5,11:22:58,3,-1.2625840,36.8031467,OnDemAND
Business,31348,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,13:39:45,,,5,14:08:41,12,-1.3028441,36.7494804,OnDemAND
Business,20680,Bike,Express,android,My order is not ready.,Customer,5,16:25:58,5,16:26:28,5,16:26:38,12,-1.2564895,36.7810034,OnDemAND
Business,20680,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,11:00:40,,,5,11:02:04,52,-1.4984020,36.9571806,OnDemAND
Business,20680,Bike,Express,desktop,I placed the wrong locations.,Customer,5,12:08:26,,,5,12:09:19,20,-1.2595895,36.7804034,OnDemAND
Personal,,Bike,Standard,ios,No driver has been allocated to my request.,Customer,5,14:27:37,5,15:31:33,5,17:11:59,3,-1.2657788,36.7650841,OnDemAND
Business,40300,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,9:38:30,,,5,9:50:06,7,-1.2548473,36.7796050,OnDemAND
Personal,,Bike,Standard,android,I placed the wrong locations.,Customer,5,19:27:34,,,5,19:30:54,4,-1.3009097,36.7746221,OnDemAND
Business,31348,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,11:14:12,,,5,12:33:49,12,-1.3049441,36.7550804,OnDemAND
Personal,,Bike,Express,android,No driver has been allocated to my request.,Customer,5,18:46:55,,,5,18:48:22,10,-1.2805022,36.8820972,OnDemAND
Personal,,Bike,Standard,desktop,No Partner,Staff,5,9:21:34,,,6,3:00:30,25,-1.3893797,36.9339995,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,9:36:44,,,5,9:47:29,13,-1.2686701,36.8403977,OnDemAND
Personal,,Bike,Standard,android,My order is not ready.,Customer,5,17:33:04,,,5,17:33:11,12,-1.2808194,36.7395885,OnDemAND
Business,39448,Bike,Express,android,I placed the wrong locations.,Customer,5,19:10:49,,,5,19:11:04,15,-1.2571666,36.7979369,OnDemAND
Personal,,Bike,Standard,ios,The driver is too far away.,Customer,5,15:46:57,5,16:13:41,5,16:55:16,8,-1.3002213,36.7593818,OnDemAND
Personal,,Bike,Standard,ios,No Partner,Staff,5,18:53:32,,,6,3:00:30,21,-1.3868012,36.7617989,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,14:23:01,5,14:51:47,5,15:09:41,6,-1.2862671,36.7825614,OnDemAND
Personal,,Bike,Express,android,I placed the wrong locations.,Customer,5,20:50:38,5,20:56:20,5,21:28:50,6,-1.3083512,36.8225960,OnDemAND
Business,22996,Bike,Express,desktop,No Partner,Staff,5,16:13:15,5,16:16:58,5,16:18:54,2,-1.3006097,36.7770221,OnDemAND
Personal,,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,13:30:49,,,5,13:37:01,7,-1.2379400,36.6647166,OnDemAND
Business,40300,Bike,Express,desktop,My order is not ready.,Customer,5,14:40:00,5,16:09:43,5,16:11:33,13,-1.3269190,36.8457760,OnDemAND
Business,20680,Bike,Express,desktop,Customer error,Staff,5,14:20:14,5,14:23:39,5,14:51:33,2,-1.2813800,36.8255312,OnDemAND
Personal,,Bike,Express,android,No driver has been allocated to my request.,Customer,5,12:50:21,,,5,13:00:57,4,-1.2769846,36.8013022,OnDemAND
Business,31348,Bike,Express,desktop,No Partner,Staff,5,14:09:20,,,6,3:00:30,9,-1.2605185,36.7894057,OnDemAND
Personal,,Bike,Express,android,No driver has been allocated to my request.,Customer,5,18:42:45,,,5,18:44:49,11,-1.2865022,36.8758972,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,14:03:54,,,5,14:22:15,6,-1.2853671,36.7874614,OnDemAND
Business,46504,Bike,Standard,desktop,No driver has been allocated to my request.,Customer,5,16:09:08,,,5,16:44:58,10,-1.3204490,36.8634010,OnDemAND
Business,40300,Bike,Express,desktop,I placed the wrong locations.,Customer,5,11:09:47,5,11:11:25,5,12:22:46,12,-1.2555926,36.8086685,OnDemAND
Personal,,Bike,Express,android,No driver has been allocated to my request.,Customer,5,16:25:32,,,5,16:30:51,15,-1.2004032,36.7777843,OnDemAND
Business,20680,Bike,Express,desktop,Customer error,Staff,5,13:52:02,5,13:56:58,5,16:58:56,10,-1.2938659,36.8224462,OnDemAND
Personal,,Bike,Standard,ios,The driver is too far away.,Customer,5,14:25:26,,,5,14:30:15,20,-1.2694067,36.7872271,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,13:04:20,,,5,13:08:46,1,-1.2557805,36.7877404,OnDemAND
Personal,,Bike,Express,android,The driver is too far away.,Customer,5,10:03:28,,,5,10:04:16,9,-1.3053264,36.8248123,OnDemAND
Business,28396,Bike,Standard,desktop,No Partner,Staff,5,14:41:43,5,15:19:12,5,15:56:14,8,-1.2481448,36.7947971,OnDemAND
Business,40300,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,10:07:49,,,5,10:40:29,16,-1.3380493,36.8842662,OnDemAND
Business,17968,Bike,Express,desktop,I placed the wrong locations.,Customer,5,15:07:07,5,15:07:35,5,15:09:11,17,-1.3058210,36.8328950,OnDemAND
Personal,,Bike,Standard,android,I placed the wrong locations.,Customer,5,12:36:19,,,5,12:43:06,11,-1.2721298,36.8078146,OnDemAND
Personal,,Bike,Standard,ios,My order is not ready.,Customer,5,14:04:51,5,14:17:11,5,14:20:05,3,-1.2754788,36.7737841,OnDemAND
Personal,,Bike,Standard,desktop,My order is not ready.,Customer,5,8:53:01,,,5,8:53:44,14,-1.3437006,36.7170350,OnDemAND
Personal,,Bike,Express,android,No Partner,Staff,5,16:02:53,5,16:03:56,5,17:22:24,18,-1.3148234,36.8273164,OnDemAND
Personal,,Bike,Express,ios,Customer error,Staff,5,16:19:14,5,18:19:57,5,19:08:28,5,-1.2879765,36.8260086,OnDemAND
Business,20680,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,11:29:54,5,11:31:47,5,12:37:54,8,-1.2622895,36.7880034,OnDemAND
Business,20680,Bike,Express,desktop,My order is not ready.,Customer,5,16:09:13,,,5,16:09:25,9,-1.2561895,36.7832034,OnDemAND
Personal,,Bike,Express,android,The driver is too far away.,Customer,5,10:02:37,5,10:04:10,5,10:22:33,9,-1.3060264,36.8166123,OnDemAND
Business,39448,Bike,Express,android,I placed the wrong locations.,Customer,5,19:11:40,,,5,19:13:56,15,-1.2603666,36.8063369,OnDemAND
Business,11452,Bike,Express,android,The driver is too far away.,Customer,5,11:12:35,5,11:13:51,5,11:59:49,5,-1.2652061,36.7769554,OnDemAND
Business,29236,Bike,Express,desktop,I placed the wrong locations.,Customer,5,14:03:59,5,14:05:07,5,14:19:29,14,-1.3192113,36.8317563,OnDemAND
Personal,,Bike,Express,android,No driver has been allocated to my request.,Customer,5,11:43:29,5,11:44:37,5,11:47:52,15,-1.2706846,36.8056022,OnDemAND
Personal,,Bike,Standard,ios,I placed the wrong locations.,Customer,5,16:24:39,5,17:58:25,5,18:40:16,22,-1.1960082,36.9033609,OnDemAND
Business,14992,Bike,Express,desktop,The driver is too far away.,Customer,5,17:47:04,5,17:52:51,6,6:54:32,37,-1.2556903,36.8077137,OnDemAND
Personal,,Bike,Standard,ios,No driver has been allocated to my request.,Customer,5,15:30:33,,,5,15:38:32,8,-1.2990213,36.7592818,OnDemAND
Personal,,Bike,Standard,desktop,My order is not ready.,Customer,5,11:12:28,,,5,11:18:06,4,-1.2915890,36.8271900,OnDemAND
Business,23728,Bike,Express,desktop,No Partner,Staff,5,9:51:38,,,6,3:00:30,12,-1.2554895,36.7859034,OnDemAND
Personal,,Bike,Standard,ios,I placed the wrong locations.,Customer,5,15:12:40,5,15:19:12,5,15:25:16,8,-1.2902327,36.7663197,OnDemAND
Business,24436,Bike,Express,android,My order is not ready.,Customer,5,12:18:38,,,5,12:19:48,17,-1.3189189,36.8494551,OnDemAND
Personal,,Bike,Express,android,My order is not ready.,Customer,5,16:51:28,5,16:55:12,5,16:56:03,5,-1.2752989,36.8468035,OnDemAND
Business,22996,Bike,Express,desktop,My order is not ready.,Customer,5,16:07:08,5,16:08:22,5,16:08:26,27,-1.3334996,36.8692935,OnDemAND
Business,31348,Bike,Express,desktop,My order is not ready.,Customer,5,12:45:46,,,5,13:38:55,12,-1.3024441,36.7464804,OnDemAND
Business,20680,Bike,Express,desktop,My order is not ready.,Customer,5,15:52:56,5,15:54:35,5,16:11:44,8,-1.2564472,36.7944633,OnDemAND
Business,31348,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,12:34:34,,,5,12:36:34,12,-1.3001441,36.7486804,OnDemAND
Personal,,Standard Bike,Express,android,No driver has been allocated to my request.,Customer,5,11:06:54,,,5,11:52:53,17,-1.2581940,36.8013240,OnDemAND
Personal,,Bike,Standard,ios,My order is not ready.,Customer,5,14:23:17,,,5,14:25:28,3,-1.2709788,36.7723841,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,21:41:20,5,22:12:13,5,22:16:09,6,-1.3011512,36.8160960,OnDemAND
Business,39448,Bike,Express,desktop,I placed the wrong locations.,Customer,5,17:55:36,,,5,17:59:51,55,-1.2626638,36.7991399,OnDemAND
Personal,,Bike,Standard,ios,I placed the wrong locations.,Customer,5,15:54:26,,,5,15:54:45,18,-1.3333522,36.7145584,OnDemAND
Personal,,Bike,Standard,ios,I placed the wrong locations.,Customer,5,10:34:42,,,5,10:35:01,2,-1.2677287,36.7986777,OnDemAND
Personal,,Bike,Standard,ios,I placed the wrong locations.,Customer,5,12:03:25,,,5,12:09:03,16,-1.2641608,36.7839629,OnDemAND
Personal,,Bike,Standard,android,No Partner,Staff,5,11:57:15,5,12:02:24,5,13:34:06,9,-1.3057597,36.7954950,OnDemAND
Personal,,Bike,Express,ios,I placed the wrong locations.,Customer,5,20:54:22,,,5,20:54:31,43,-1.2956220,36.6818428,Scheduled
Business,23728,Bike,Express,desktop,No Partner,Staff,5,15:38:37,5,19:04:11,1,3:00:25,31,-1.2552895,36.7818034,Scheduled
Business,17968,Bike,Express,desktop,I placed the wrong locations.,Customer,5,14:58:00,5,14:58:13,5,15:06:00,17,-1.2991210,36.8278950,OnDemAND
Business,31348,Bike,Express,desktop,I placed the wrong locations.,Customer,5,10:10:18,,,5,11:13:02,9,-1.2617185,36.7938057,OnDemAND
Business,20680,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,11:36:16,5,11:37:23,5,15:46:22,39,-1.3038461,36.7673381,OnDemAND
Personal,,Bike,Standard,ios,No driver has been allocated to my request.,Customer,5,9:34:15,5,9:46:16,5,9:46:35,3,-1.2572231,36.8058171,OnDemAND
Personal,,Bike,Express,desktop,No Partner,Staff,5,10:11:12,5,10:18:25,5,10:20:17,0,-1.3049097,36.7728221,OnDemAND
Business,20680,Bike,Express,desktop,I placed the wrong locations.,Customer,5,13:22:17,5,13:22:28,5,13:22:29,33,-1.2241006,36.8910865,OnDemAND
Business,20680,Bike,Express,android,My order is not ready.,Customer,5,11:47:58,5,11:49:46,5,11:56:59,16,-1.2612472,36.8044633,OnDemAND
Personal,,Bike,Express,android,No driver has been allocated to my request.,Customer,5,12:19:29,5,12:24:16,5,12:24:23,6,-1.2738064,36.8203148,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,13:23:32,,,5,13:42:40,21,-1.3943805,36.7842539,OnDemAND
Business,10396,Bike,Express,desktop,Delay,Staff,5,12:25:31,5,13:07:47,5,13:45:20,5,-1.3003229,36.7808500,OnDemAND
Business,14608,Bike,Express,desktop,My order is not ready.,Customer,5,10:46:37,,,5,10:46:57,10,-1.3271048,36.8645188,OnDemAND
Personal,,Bike,Standard,ios,No driver has been allocated to my request.,Customer,5,14:25:17,,,5,14:37:13,6,-1.2975797,36.7729756,OnDemAND
Business,29236,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,17:16:49,,,5,17:21:03,3,-1.3016062,36.8260410,OnDemAND
Personal,,Standard Bike,Express,android,No Partner,Staff,5,14:48:21,,,1,3:00:32,4,-1.2946102,36.7980702,OnDemAND
Business,29236,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,17:01:54,,,5,17:03:07,2,-1.2783708,36.8271093,OnDemAND
Business,20680,Bike,Express,android,The driver is too far away.,Customer,5,10:17:58,,,5,10:18:26,4,-1.2857736,36.8479646,OnDemAND
Personal,,Bike,Standard,android,I placed the wrong locations.,Customer,5,15:26:13,,,5,15:26:28,5,-1.2613689,36.7724952,Scheduled
Business,31348,Bike,Express,desktop,Customer error,Staff,5,13:40:40,5,14:18:30,5,16:23:53,4,-1.2841708,36.8317093,OnDemAND
Personal,,Bike,Standard,android,I placed the wrong locations.,Customer,5,10:37:44,,,5,10:38:45,9,-1.2753786,36.8188788,OnDemAND
Personal,,Bike,Express,ios,No Partner,Staff,5,18:16:19,5,18:17:29,5,18:47:39,8,-1.2762423,36.8216767,OnDemAND
Business,32692,Bike,Express,API,Customer error,Staff,5,12:55:24,5,12:55:35,5,13:12:32,0,-1.3309904,36.8679943,OnDemAND
Personal,,Bike,Express,ios,My order is not ready.,Customer,5,17:13:00,,,5,17:45:31,12,-1.1551750,36.9599860,OnDemAND
Business,17380,Bike,Express,desktop,My order is not ready.,Customer,5,7:26:29,,,5,7:27:12,23,-1.2980681,36.7947887,OnDemAND
Business,32692,Bike,Express,API,Customer error,Staff,5,15:24:52,5,15:55:05,5,16:36:51,0,-1.3312904,36.8732943,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,17:43:01,5,18:32:09,5,18:40:17,9,-1.2586717,36.8542169,OnDemAND
Business,23728,Bike,Standard,desktop,I placed the wrong locations.,Customer,5,10:01:27,,,5,10:01:59,9,-1.2585895,36.7821034,OnDemAND
Business,29236,Bike,Express,desktop,No driver has been allocated to my request.,Customer,5,10:37:33,,,5,10:43:39,8,-1.3260113,36.8314563,OnDemAND
Business,32692,Bike,Express,API,No Partner,Staff,5,2:20:02,,,5,3:00:36,0,-1.3269904,36.8713943,OnDemAND
Business,18028,Bike,Express,desktop,My order is not ready.,Customer,5,13:35:16,5,13:36:09,5,13:38:24,1,-1.2945097,36.7721221,OnDemAND
Business,32692,Bike,Express,API,No Partner,Staff,5,12:17:54,5,12:18:17,5,12:39:13,0,-1.3319904,36.8749943,OnDemAND
Personal,,Bike,Express,android,I placed the wrong locations.,Customer,5,8:05:25,5,8:06:43,5,8:07:09,14,-1.2841194,36.9011150,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,13:51:10,,,5,13:55:32,8,-1.3203358,36.8544971,OnDemAND
Personal,,Bike,Standard,android,No driver has been allocated to my request.,Customer,5,14:30:41,,,5,14:36:14,18,-1.2835639,36.7771798,OnDemAND
Business,17968,Bike,Express,desktop,My order is not ready.,Customer,5,16:43:18,,,5,16:51:10,7,-1.2991210,36.8251950,OnDemAND
Business,49888,Bike,Standard,desktop,I placed the wrong locations.,Customer,5,11:26:32,5,11:29:51,5,11:30:11,17,-1.2943413,36.7632697,OnDemAND
Business,32692,Bike,Express,API,Customer error,Staff,5,15:54:39,5,16:29:06,5,16:51:27,0,-1.3282904,36.8678943,OnDemAND
Business,23728,Bike,Express,desktop,I placed the wrong locations.,Customer,5,15:27:50,,,5,15:28:38,13,-1.2609895,36.7882034,OnDemAND
