personal_or_business,business_number,vehicle_type,standard_or_express,platform,cancel_reason,cancelled_by,placement_day,placement_time,confirmation_day,confirmation_time,cancellation_day,cancellation_time,distance_(km),pickup_lat,pickup_long,scheduled
Business,29068.0,Bike,Standard,API,Customer error,Staff,1,14:15:28,1,16:50:51,1,09:52:30,7,-1.2877889999999999,36.82439,OnDemAND
Business,18508.0,Bike,Express,android,My order is not ready.,Customer,6,13:30:34,6,,6,13:31:04,4,-1.3007799999999998,36.834381,OnDemAND
Business,39448.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,12:36:31,6,,6,12:40:06,12,-1.319761,36.699731,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,18:58:54,6,,6,19:03:24,30,-1.3203168,36.7830528,OnDemAND
Business,19924.0,Bike,Express,desktop,No Partner,Staff,7,17:06:20,7,,7,03:00:00,16,-1.3234591,36.7077029,OnDemAND
Business,17968.0,Bike,Standard,desktop,No driver has been allocated to my request.,Customer,6,10:12:40,6,,6,10:15:47,2,-1.307921,36.831195,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,09:53:37,6,,6,11:46:22,6,-1.272861,36.824121999999996,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,11:15:33,6,,6,11:31:40,9,-1.2850356,36.8216884,OnDemAND
Business,20680.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:40:38,6,,6,12:42:51,16,-1.2388073999999998,36.879347100000004,OnDemAND
Personal,-1.0,Bike,Standard,android,My order is not ready.,Customer,6,16:56:41,6,,6,16:56:49,23,-1.303496,36.892309000000004,OnDemAND
Business,20680.0,Bike,Express,desktop,My order is not ready.,Customer,6,14:28:55,6,,6,14:29:09,15,-1.2151006000000002,36.8897865,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,15:32:56,6,,6,16:23:08,6,-1.2901603000000001,36.8246283,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,6,17:33:02,6,,6,17:34:20,13,-1.2269835,36.8818468,OnDemAND
Business,40300.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:58:00,6,,6,12:29:56,2,-1.2597926000000002,36.8083685,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,6,11:14:55,6,,6,11:24:44,5,-1.2952417,36.8032523,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,16:40:41,6,,6,18:01:28,2,-1.3128328000000002,36.906820200000006,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,6,17:36:34,6,,6,17:37:16,13,-1.2268835,36.8808468,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,18:07:26,6,,6,18:59:46,36,-1.3910512,36.766874,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,12:28:31,6,,6,12:34:48,8,-1.3082381,36.8122659,OnDemAND
Business,24436.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,16:44:59,6,,6,16:55:10,11,-1.3221716000000001,36.8402371,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,6,14:16:55,6,,6,14:17:13,11,-1.3526559999999999,36.76015,OnDemAND
Personal,-1.0,Bike,Standard,android,The driver is too far away.,Customer,6,11:41:27,6,,6,12:17:23,16,-1.3418725,36.7485182,OnDemAND
Business,11776.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,17:00:39,6,,6,17:17:45,17,-1.2858583000000001,36.7978014,OnDemAND
Personal,-1.0,Bike,Express,android,No Partner,Staff,7,16:28:33,7,,7,03:00:01,14,-1.2879519,36.8273878,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,18:53:24,6,,6,18:57:36,30,-1.3217168,36.7815528,OnDemAND
Personal,-1.0,Bike,Express,ios,No Partner,Staff,6,15:18:56,6,15:46:38,6,16:16:25,25,-1.2912593,36.77860820000001,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,17:52:44,6,,6,17:59:43,11,-1.2307266000000001,36.877314,OnDemAND
Business,18028.0,Bike,Express,desktop,I placed the wrong locations.,Customer,6,11:51:01,6,,6,11:53:15,0,-1.294197,36.776452500000005,OnDemAND
Business,32872.0,Bike,Express,android,The driver is too far away.,Customer,6,10:45:26,6,,6,10:48:40,11,-1.2398661,36.886203,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,16:55:44,6,,6,16:57:04,6,-1.2850603,36.8283283,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,09:09:19,6,,6,09:18:28,15,-1.2827256,36.823251,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,6,09:41:37,6,,6,09:42:04,138,-1.338581,36.684832,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,11:08:19,6,,6,11:18:43,15,-1.2227006,36.8914865,OnDemAND
Personal,-1.0,Bike,Standard,android,I placed the wrong locations.,Customer,6,12:18:18,6,13:25:54,6,13:37:53,16,-1.3399725,36.7469182,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,6,11:49:18,6,,6,13:36:07,28,-1.288189,36.82359,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,09:57:10,6,,6,10:11:55,10,-1.2678687,36.8148839,OnDemAND
Business,40300.0,Bike,Express,desktop,No Partner,Staff,7,16:53:05,7,,7,03:00:01,12,-1.2568926,36.8113685,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,09:00:15,6,,6,09:36:57,14,-1.3217197,36.8502724,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,12:28:11,6,,6,12:44:23,5,-1.2562476,36.8246576,OnDemAND
Business,10780.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,17:23:13,6,,6,17:44:13,8,-1.2653604999999999,36.7991777,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,09:21:24,6,,6,09:44:12,15,-1.2878256000000001,36.823651,OnDemAND
Business,49120.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,18:33:26,6,,6,19:21:46,7,-1.2536275,36.7992932,OnDemAND
Personal,-1.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:19:42,6,,6,11:36:52,24,-1.2805576,36.8248604,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,6,13:27:23,6,,6,14:22:09,12,-1.3328684,36.8144021,OnDemAND
Business,11776.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,16:51:02,6,,6,16:58:32,17,-1.2823583,36.7912014,OnDemAND
Business,29236.0,Bike,Express,desktop,I placed the wrong locations.,Customer,6,10:17:36,6,,6,10:21:43,8,-1.2984062,36.830241,OnDemAND
Business,39592.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:27:43,6,,6,11:56:16,1,-1.2554716000000001,36.7975635,OnDemAND
Business,19924.0,Bike,Express,desktop,My order is not ready.,Customer,6,15:23:49,6,,6,15:24:07,6,-1.2911882,36.7878845,OnDemAND
Business,14992.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,18:28:41,6,,6,19:46:39,16,-1.2328041,36.809002899999996,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,10:53:14,6,,6,10:54:43,6,-1.2847829,36.8192741,OnDemAND
Business,20680.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,18:15:08,6,,6,18:52:31,21,-1.3014008,36.762268,OnDemAND
Business,17956.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,09:54:21,6,14:14:01,6,14:37:12,15,-1.261003,36.803245000000004,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,21:29:38,6,,6,21:41:04,8,-1.2818184,36.828746,OnDemAND
Business,18508.0,Bike,Express,android,My order is not ready.,Customer,6,10:08:42,6,,6,10:10:00,5,-1.2814046000000001,36.7323181,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,6,17:42:12,6,,6,17:43:09,13,-1.2369835,36.8816468,OnDemAND
Business,20680.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,16:55:26,6,,6,18:18:27,3,-1.2246006,36.8828865,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,11:57:50,6,,6,12:01:31,16,-1.3216558,36.8726781,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,6,12:38:38,6,,6,12:44:23,5,-1.2554476,36.8282576,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,17:45:27,6,,6,18:53:48,5,-1.2879098,36.7842532,OnDemAND
Personal,-1.0,Bike,Express,android,No Partner,Staff,7,16:57:49,7,,7,03:00:01,29,-1.2889765,36.8287086,OnDemAND
Personal,-1.0,Bike,Standard,android,I placed the wrong locations.,Customer,6,23:22:38,6,,6,23:26:12,1,-1.2857549,36.7781935,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,7,18:37:19,7,,7,00:41:55,23,-1.2991687,36.767617200000004,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,11:12:01,6,,6,12:30:05,13,-1.2814501,36.822886600000004,OnDemAND
Personal,-1.0,Bike,Standard,android,My order is not ready.,Customer,6,15:53:18,6,,6,15:56:44,13,-1.2177006000000001,36.8841865,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,6,15:58:19,6,,6,15:59:28,13,-1.2179547,36.8898404,OnDemAND
Business,17968.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:46:51,6,,6,12:42:01,11,-1.299321,36.828895,OnDemAND
Personal,-1.0,Bike,Standard,android,The driver is too far away.,Customer,6,01:24:21,6,,6,01:25:29,10,-1.2846537,36.9006024,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,07:16:59,6,,6,07:18:26,8,-1.2859001,36.793587,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,07:18:21,6,,6,10:12:35,6,-1.2376544,36.9406369,OnDemAND
Business,29068.0,Bike,Standard,API,No Partner,Staff,1,14:53:29,1,16:50:51,1,09:47:14,8,-1.282889,36.82649,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,6,10:46:11,6,,6,11:19:12,15,-1.3108148000000002,36.80444779999999,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,6,11:51:07,6,,6,18:33:06,37,-1.408824,36.958112,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,6,12:31:50,6,,6,12:32:01,11,-1.2228531999999999,36.7164449,OnDemAND
Personal,-1.0,Bike,Express,ios,I placed the wrong locations.,Customer,6,16:08:56,6,,6,16:13:18,9,-1.3071597,36.805095,OnDemAND
Personal,-1.0,Bike,Standard,desktop,No Partner,Staff,6,14:26:50,6,,6,14:27:16,8,-1.2982097,36.778122100000004,OnDemAND
Personal,-1.0,Bike,Express,android,No Partner,Staff,7,17:48:42,7,,7,03:00:00,21,-1.308211,36.825424,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,6,17:03:10,6,,6,17:20:17,13,-1.2254006000000002,36.8826865,OnDemAND
Personal,-1.0,Bike,Standard,android,My order is not ready.,Customer,6,13:11:28,6,13:30:16,6,13:50:40,10,-1.2956843,36.84830770000001,OnDemAND
Business,29236.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:31:59,6,,6,11:38:21,5,-1.3088062,36.826840999999995,OnDemAND
Personal,-1.0,Bike,Express,android,Customer error,Staff,6,09:53:31,6,14:14:19,6,14:30:32,15,-1.2827256,36.820051,OnDemAND
Personal,-1.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,10:29:10,6,,6,10:37:40,152,-1.347181,36.680532,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,17:03:02,6,,6,17:07:26,17,-1.2797530000000001,36.826792,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,10:14:46,6,,6,10:17:53,15,-1.2874256000000002,36.822551000000004,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,15:32:23,6,,6,15:44:05,4,-1.2830576,36.8268604,OnDemAND
Business,18028.0,Bike,Standard,desktop,I placed the wrong locations.,Customer,6,11:54:32,6,,6,11:57:12,1,-1.3004871,36.771381899999994,OnDemAND
Personal,-1.0,Bike,Express,desktop,No Partner,Staff,7,19:13:56,7,,7,03:00:00,6,-1.2888013,36.82305529999999,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,6,17:46:34,6,,6,17:51:06,16,-1.229761,36.8748138,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,6,17:51:03,6,,6,19:18:36,9,-1.284712,36.771397799999995,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,6,13:47:27,6,,6,13:48:04,9,-1.2848950000000001,36.826364,OnDemAND
Business,40300.0,Bike,Express,desktop,My order is not ready.,Customer,6,10:34:34,6,,6,10:54:33,13,-1.310662,36.850226,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,10:44:14,6,,6,10:51:53,6,-1.2883829,36.817474100000005,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,15:33:37,6,,6,15:50:46,11,-1.3070617,36.8135934,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,6,12:48:54,6,,6,13:02:07,36,-1.4385017,36.977991100000004,OnDemAND
Business,40300.0,Bike,Express,desktop,My order is not ready.,Customer,6,09:31:23,6,,6,09:41:18,4,-1.263937,36.803649,OnDemAND
Business,20680.0,Bike,Standard,desktop,No Partner,Staff,6,14:27:27,6,,6,14:30:22,9,-1.2974461000000002,36.759838099999996,OnDemAND
Business,40300.0,Bike,Standard,desktop,No driver has been allocated to my request.,Customer,6,13:04:07,6,,6,13:28:47,14,-1.275428,36.815308,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,17:44:00,6,,6,17:50:53,13,-1.2333835,36.8764468,OnDemAND
Personal,-1.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,12:39:13,6,,6,12:46:48,10,-1.3022062,36.830241,OnDemAND
Business,20680.0,Bike,Express,desktop,No Partner,Staff,6,14:21:29,6,14:32:22,6,15:29:43,4,-1.2868950000000001,36.827264,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,6,15:20:01,6,17:09:53,6,17:11:55,6,-1.2661132,36.8028826,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,6,18:43:42,6,,6,18:49:57,15,-1.3184148,36.80594779999999,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,6,13:38:54,6,,6,13:39:13,20,-1.2233754,36.8580324,OnDemAND
Personal,-1.0,Bike,Express,desktop,No Partner,Staff,6,06:53:41,6,14:36:54,6,15:14:06,13,-1.2703102,36.9089448,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,12:38:39,6,,6,13:14:20,21,-1.3534656999999999,36.8980653,OnDemAND
Business,40300.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,13:45:35,6,,6,13:53:36,12,-1.229211,36.877776000000004,OnDemAND
Business,18028.0,Bike,Standard,desktop,My order is not ready.,Customer,6,13:40:45,6,,6,13:48:49,0,-1.301397,36.7769525,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,10:15:57,6,,6,10:18:50,128,-1.3398809999999999,36.679732,OnDemAND
Business,10780.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,16:42:44,6,,6,17:22:02,13,-1.2653604999999999,36.8057777,OnDemAND
Personal,-1.0,Bike,Express,android,I placed the wrong locations.,Customer,6,19:26:29,6,,6,19:26:50,19,-1.2870355,36.763231,OnDemAND
Personal,-1.0,Bike,Express,ios,I placed the wrong locations.,Customer,6,11:55:05,6,,6,11:55:18,14,-1.2638791999999999,36.7892386,OnDemAND
Business,29236.0,Bike,Express,desktop,My order is not ready.,Customer,6,11:30:40,6,,6,11:37:19,6,-1.3194113,36.836656299999994,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,6,14:15:00,6,,6,14:22:44,6,-1.2525378999999999,36.813747799999994,OnDemAND
Personal,-1.0,Bike,Standard,desktop,No Partner,Staff,7,09:34:35,7,10:14:04,7,10:25:43,24,-1.263076,36.7999028,OnDemAND
Personal,-1.0,Bike,Express,ios,No driver has been allocated to my request.,Customer,6,11:13:07,6,,6,11:13:33,7,-1.2253663000000001,36.7910695,OnDemAND
Business,29236.0,Bike,Express,desktop,No Partner,Staff,6,10:48:44,6,10:53:50,6,11:17:24,8,-1.3208113000000001,36.833456299999995,OnDemAND
Personal,-1.0,Bike,Express,ios,No Partner,Staff,6,10:41:11,6,10:41:24,6,10:49:18,36,-1.3029844,36.7685915,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,11:30:14,6,,6,12:04:08,12,-1.2245291999999999,36.823488399999995,OnDemAND
Business,50248.0,Bike,Standard,API,No Partner,Staff,6,08:57:03,6,,6,09:00:00,1,-1.3256177,36.8319472,OnDemAND
Business,19924.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:48:46,6,12:22:08,6,12:37:26,34,-1.2134907,36.8869949,OnDemAND
Business,40300.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,11:42:30,6,,6,12:05:48,3,-1.3334190000000001,36.852576,OnDemAND
Business,20680.0,Bike,Express,android,The driver is too far away.,Customer,6,11:30:49,6,13:35:45,6,14:06:58,9,-1.2861183,36.9016338,OnDemAND
Business,20680.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:50:49,6,12:26:39,6,12:32:24,11,-1.2846736,36.8455646,OnDemAND
Personal,-1.0,Bike,Express,ios,The driver is too far away.,Customer,6,11:55:47,6,,6,12:17:48,14,-1.2660625,36.7875453,OnDemAND
Business,40300.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:48:20,6,,6,12:54:42,4,-1.268437,36.808149,OnDemAND
Personal,-1.0,Bike,Express,android,Customer error,Staff,6,14:28:47,6,16:11:21,6,16:15:48,28,-1.2970826000000002,36.7687807,OnDemAND
Personal,-1.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,6,15:07:55,6,,6,15:29:49,12,-1.2665736,36.736219899999995,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,6,11:05:28,6,,6,11:12:20,7,-1.2289663,36.7959695,OnDemAND
Personal,-1.0,Bike,Express,ios,No Partner,Staff,6,10:36:10,6,10:36:25,6,10:38:27,34,-1.3094843999999999,36.7710915,OnDemAND
Business,20680.0,Bike,Express,desktop,I placed the wrong locations.,Customer,6,16:59:33,6,17:00:06,6,17:03:05,18,-1.3036461000000001,36.761338099999996,OnDemAND
Personal,-1.0,Bike,Standard,android,My order is not ready.,Customer,6,07:52:17,6,,6,07:53:10,13,-1.32682,36.876917,OnDemAND
Business,29068.0,Bike,Standard,API,Customer error,Staff,6,12:59:43,6,14:00:43,6,14:49:13,18,-1.2834889999999999,36.82739,OnDemAND
Personal,-1.0,Bike,Express,android,The driver is too far away.,Customer,6,20:12:32,6,20:30:15,6,20:31:44,8,-1.2899459999999998,36.875471999999995,OnDemAND
Business,29236.0,Bike,Express,desktop,Delay,Staff,6,11:42:38,6,,6,12:13:44,4,-1.3165113000000002,36.839656299999994,OnDemAND
Personal,-1.0,Bike,Express,android,No driver has been allocated to my request.,Customer,6,11:51:27,6,,6,11:58:42,18,-1.302785,36.828123,OnDemAND
Business,20680.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:06:00,6,11:07:34,6,11:40:40,3,-1.2828129,36.8317097,OnDemAND
Business,27436.0,Bike,Standard,android,No driver has been allocated to my request.,Customer,6,08:52:38,6,,6,09:12:27,17,-1.2913370000000002,36.789771,OnDemAND
Personal,-1.0,Bike,Express,android,My order is not ready.,Customer,6,11:48:13,6,,6,11:51:03,14,-1.1038305,36.6416267,OnDemAND
Business,29236.0,Bike,Express,desktop,Delay,Staff,6,11:48:26,6,,6,12:14:20,6,-1.3195113,36.8294563,OnDemAND
Personal,-1.0,Bike,Standard,ios,No driver has been allocated to my request.,Customer,6,11:50:06,6,,6,11:53:47,13,-1.2344834999999998,36.8827468,OnDemAND
Personal,-1.0,Bike,Express,ios,No Partner,Staff,6,10:17:56,6,10:18:10,6,10:33:56,50,-1.3048844,36.7769915,OnDemAND
Business,17968.0,Bike,Express,desktop,No driver has been allocated to my request.,Customer,6,11:16:24,6,,6,11:31:37,15,-1.3060209999999999,36.825195,OnDemAND
